Employee ID,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Environment Satisfaction,Gender,Job Involvement,Job Role,Job Satisfaction,Marital Status, Monthly Income ,Experience,Over Time,WorkLifeBalance,Performance Rating
762,56,No,Travel_Rarely,Research & Development,9,Graduate,Medical,3,Male,High,Healthcare Representative,4,Married," $11,103 ",7,No,2,3
763,40,No,Travel_Rarely,Research & Development,2,SSC,Medical,4,Female,Medium,Research Scientist,4,Single," $2,342 ",0,Yes,2,4
764,27,No,Travel_Rarely,Research & Development,7,Graduate,Medical,4,Female,Medium,Healthcare Representative,1,Single," $6,811 ",8,No,1,3
766,29,No,Travel_Rarely,Sales,10,Graduate,Marketing,4,Male,High,Sales Representative,2,Divorced," $2,297 ",1,No,3,3
769,53,No,Travel_Rarely,Research & Development,6,Graduate,Life Sciences,4,Male,High,Laboratory Technician,4,Single," $2,450 ",2,No,3,3
771,35,No,Non-Travel,Research & Development,2,Masters,Life Sciences,4,Female,High,Healthcare Representative,1,Divorced," $5,093 ",2,No,4,3
772,32,No,Travel_Frequently,Research & Development,24,Masters,Life Sciences,1,Male,High,Laboratory Technician,4,Married," $5,309 ",1,No,3,3
773,38,No,Travel_Rarely,Research & Development,2,Doctorate,Medical,4,Male,High,Research Scientist,3,Married," $3,057 ",6,Yes,1,3
775,34,No,Travel_Rarely,Research & Development,8,Doctorate,Life Sciences,2,Female,High,Manufacturing Director,1,Divorced," $5,121 ",3,No,3,3
776,52,No,Travel_Rarely,Sales,3,Masters,Marketing,3,Male,Medium,Manager,1,Married," $16,856 ",1,No,4,3
780,33,Yes,Travel_Rarely,Research & Development,1,Masters,Medical,4,Male,High,Research Scientist,4,Single," $2,686 ",1,Yes,2,3
781,25,No,Travel_Rarely,Sales,26,SSC,Medical,3,Female,High,Sales Executive,4,Single," $6,180 ",1,No,2,4
783,45,No,Travel_Rarely,Sales,2,Intermediate,Technical Degree,2,Male,Low,Sales Representative,3,Single," $6,632 ",0,No,3,3
784,23,No,Travel_Rarely,Research & Development,10,SSC,Medical,1,Male,Very High,Research Scientist,3,Single," $3,505 ",1,No,3,3
785,47,Yes,Travel_Frequently,Sales,27,Intermediate,Life Sciences,2,Female,Very High,Sales Executive,3,Single," $6,397 ",4,Yes,3,3
786,34,No,Travel_Rarely,Sales,2,Graduate,Medical,4,Male,High,Sales Executive,4,Single," $6,274 ",1,No,3,4
787,55,Yes,Travel_Rarely,Research & Development,2,Graduate,Medical,4,Male,High,Manager,1,Married," $19,859 ",5,Yes,3,3
789,36,No,Non-Travel,Sales,8,Masters,Life Sciences,1,Male,Medium,Sales Executive,1,Single," $7,587 ",1,No,3,3
791,52,No,Non-Travel,Research & Development,19,Masters,Medical,4,Male,High,Research Scientist,4,Married," $4,258 ",0,No,3,3
792,26,No,Travel_Frequently,Research & Development,1,Intermediate,Life Sciences,1,Female,Low,Laboratory Technician,4,Divorced," $4,364 ",3,No,3,3
793,29,No,Travel_Rarely,Research & Development,27,Graduate,Medical,2,Female,High,Healthcare Representative,3,Married," $4,335 ",4,No,2,3
796,26,Yes,Travel_Rarely,Sales,8,Graduate,Technical Degree,4,Male,Medium,Sales Executive,1,Single," $5,326 ",6,No,2,3
797,34,No,Travel_Rarely,Research & Development,1,Masters,Life Sciences,2,Female,Very High,Research Scientist,4,Single," $3,280 ",2,No,3,3
799,54,No,Travel_Rarely,Research & Development,19,Masters,Medical,4,Female,High,Manufacturing Director,1,Divorced," $5,485 ",9,Yes,3,3
800,27,No,Travel_Frequently,Sales,8,SSC,Marketing,3,Male,High,Sales Executive,4,Married," $4,342 ",0,No,3,3
802,37,No,Travel_Rarely,Research & Development,10,SSC,Life Sciences,4,Female,High,Research Scientist,1,Divorced," $2,782 ",0,Yes,2,3
803,38,No,Travel_Frequently,Research & Development,2,Masters,Life Sciences,1,Female,Very High,Manufacturing Director,1,Single," $5,980 ",6,Yes,3,3
804,34,No,Travel_Rarely,Research & Development,2,Masters,Medical,3,Female,Medium,Research Scientist,1,Single," $4,381 ",1,No,3,3
805,35,No,Travel_Rarely,Sales,8,Masters,Life Sciences,1,Female,High,Sales Representative,4,Married," $2,572 ",1,No,2,3
806,30,No,Travel_Rarely,Research & Development,1,Graduate,Life Sciences,4,Male,Low,Laboratory Technician,3,Married," $3,833 ",3,No,3,4
807,40,No,Travel_Frequently,Research & Development,2,Intermediate,Medical,3,Female,Very High,Healthcare Representative,2,Married," $4,244 ",1,No,3,4
808,34,No,Travel_Rarely,Sales,8,Intermediate,Life Sciences,3,Female,High,Sales Executive,1,Married," $6,500 ",5,No,3,3
809,42,No,Travel_Frequently,Research & Development,8,Graduate,Life Sciences,2,Male,High,Manager,4,Divorced," $18,430 ",1,No,2,3
811,23,Yes,Travel_Rarely,Research & Development,6,Graduate,Life Sciences,3,Male,Very High,Laboratory Technician,1,Married," $1,601 ",1,Yes,3,4
812,24,No,Non-Travel,Research & Development,9,Graduate,Life Sciences,3,Male,Medium,Laboratory Technician,2,Divorced," $2,694 ",1,No,3,3
813,52,No,Travel_Rarely,Research & Development,11,Masters,Life Sciences,4,Female,High,Laboratory Technician,3,Married," $3,149 ",8,No,3,4
815,50,No,Travel_Rarely,Research & Development,2,Graduate,Medical,3,Male,High,Research Director,3,Married," $17,639 ",5,No,3,3
816,29,Yes,Travel_Rarely,Research & Development,1,Intermediate,Life Sciences,2,Female,Medium,Laboratory Technician,1,Married," $2,319 ",1,Yes,3,3
817,33,No,Travel_Rarely,Research & Development,7,Graduate,Medical,3,Male,High,Research Director,3,Married," $11,691 ",0,No,4,3
819,33,Yes,Travel_Rarely,Sales,16,Graduate,Marketing,1,Female,High,Sales Executive,1,Single," $5,324 ",5,No,3,3
820,47,No,Travel_Rarely,Research & Development,2,Intermediate,Medical,3,Female,High,Manager,4,Married," $16,752 ",1,Yes,2,3
823,36,No,Travel_Rarely,Research & Development,1,Graduate,Medical,3,Female,High,Manufacturing Director,2,Married," $5,228 ",0,No,3,3
824,29,No,Travel_Rarely,Research & Development,23,Intermediate,Life Sciences,3,Male,Very High,Research Scientist,3,Married," $2,700 ",1,No,3,4
825,58,Yes,Travel_Rarely,Research & Development,2,Masters,Life Sciences,4,Male,High,Research Director,2,Single," $19,246 ",7,Yes,3,3
826,35,No,Travel_Rarely,Research & Development,1,Masters,Life Sciences,4,Female,Very High,Research Scientist,3,Single," $2,506 ",3,No,3,3
827,42,No,Travel_Rarely,Research & Development,1,Intermediate,Life Sciences,4,Female,Medium,Manufacturing Director,4,Married," $6,062 ",9,Yes,3,3
828,28,Yes,Travel_Rarely,Research & Development,2,Masters,Medical,3,Male,High,Research Scientist,3,Single," $4,382 ",6,No,2,3
829,36,No,Travel_Rarely,Human Resources,13,Graduate,Human Resources,3,Male,High,Human Resources,2,Married," $2,143 ",4,No,3,3
830,32,No,Travel_Rarely,Research & Development,4,Graduate,Life Sciences,3,Female,Medium,Manufacturing Director,3,Married," $6,162 ",1,No,3,3
832,40,No,Travel_Frequently,Research & Development,16,Masters,Medical,1,Male,Medium,Laboratory Technician,3,Single," $5,094 ",6,No,3,3
833,30,No,Travel_Rarely,Research & Development,2,Graduate,Medical,3,Female,Medium,Manufacturing Director,4,Single," $6,877 ",5,Yes,2,4
834,45,No,Travel_Rarely,Research & Development,2,Graduate,Life Sciences,2,Female,Medium,Research Scientist,3,Single," $2,274 ",1,No,3,3
836,42,No,Travel_Rarely,Research & Development,29,Graduate,Life Sciences,2,Male,High,Manufacturing Director,2,Married," $4,434 ",1,No,2,3
837,38,No,Travel_Frequently,Research & Development,12,Graduate,Life Sciences,1,Male,Medium,Healthcare Representative,1,Divorced," $6,288 ",2,No,2,3
838,34,No,Travel_Frequently,Research & Development,16,Masters,Life Sciences,3,Female,Medium,Research Scientist,4,Single," $2,553 ",1,No,3,3
840,49,Yes,Travel_Rarely,Sales,11,Graduate,Marketing,3,Female,High,Sales Executive,4,Married," $7,654 ",1,No,4,3
842,55,Yes,Travel_Rarely,Sales,2,SSC,Medical,3,Male,High,Sales Executive,4,Single," $5,160 ",4,No,2,3
843,43,No,Travel_Rarely,Research & Development,14,Intermediate,Life Sciences,2,Male,High,Research Director,1,Married," $17,159 ",6,No,3,4
844,27,No,Travel_Rarely,Research & Development,5,SSC,Technical Degree,3,Male,Medium,Research Director,4,Divorced," $12,808 ",1,Yes,3,3
845,35,No,Travel_Rarely,Research & Development,7,Graduate,Medical,3,Male,High,Manufacturing Director,3,Single," $10,221 ",3,No,4,4
846,28,No,Travel_Rarely,Sales,2,Masters,Marketing,2,Female,High,Sales Executive,2,Married," $4,779 ",1,Yes,3,4
847,34,No,Travel_Rarely,Human Resources,3,Intermediate,Human Resources,3,Male,High,Human Resources,4,Married," $3,737 ",0,No,1,3
848,26,Yes,Travel_Frequently,Research & Development,5,Intermediate,Medical,3,Female,Medium,Research Scientist,3,Married," $2,366 ",1,Yes,3,3
850,27,No,Non-Travel,Research & Development,3,Graduate,Medical,4,Male,High,Research Scientist,4,Married," $1,706 ",1,No,2,3
851,51,No,Travel_Rarely,Sales,26,Masters,Marketing,1,Female,High,Manager,3,Married," $16,307 ",2,No,2,3
852,44,No,Travel_Rarely,Research & Development,4,Graduate,Medical,4,Male,High,Healthcare Representative,2,Single," $5,933 ",9,No,2,3
854,25,No,Travel_Rarely,Research & Development,2,SSC,Medical,1,Male,Very High,Research Scientist,1,Single," $3,424 ",7,No,2,3
855,33,No,Travel_Rarely,Sales,1,Graduate,Medical,1,Male,Very High,Sales Executive,1,Divorced," $4,037 ",1,No,3,4
856,35,No,Travel_Rarely,Research & Development,27,SSC,Medical,3,Female,Medium,Research Scientist,1,Single," $2,559 ",1,No,2,3
857,36,No,Travel_Rarely,Sales,1,Intermediate,Life Sciences,2,Male,High,Sales Executive,4,Married," $6,201 ",1,Yes,2,3
859,32,No,Travel_Rarely,Sales,13,Masters,Life Sciences,2,Male,High,Sales Executive,4,Divorced," $4,403 ",2,No,2,3
861,30,No,Travel_Frequently,Research & Development,5,Masters,Life Sciences,2,Male,Medium,Research Scientist,4,Divorced," $3,761 ",9,No,2,3
862,53,No,Travel_Rarely,Sales,7,Intermediate,Marketing,1,Female,Medium,Sales Executive,4,Married," $10,934 ",7,Yes,3,3
864,45,No,Travel_Rarely,Sales,9,Graduate,Marketing,4,Male,High,Sales Executive,1,Divorced," $10,761 ",4,Yes,3,3
865,32,No,Travel_Rarely,Research & Development,8,Intermediate,Medical,3,Female,Very High,Research Scientist,3,Married," $5,175 ",5,No,2,3
867,52,No,Travel_Frequently,Research & Development,25,Masters,Medical,3,Female,Medium,Manufacturing Director,4,Married," $13,826 ",3,No,3,4
868,37,No,Travel_Rarely,Sales,16,Masters,Marketing,4,Male,Medium,Sales Executive,3,Divorced," $6,334 ",4,No,3,3
869,28,No,Travel_Rarely,Human Resources,8,Intermediate,Medical,2,Male,Medium,Human Resources,4,Divorced," $4,936 ",1,No,3,3
872,22,No,Travel_Rarely,Research & Development,1,Intermediate,Life Sciences,4,Male,Medium,Manufacturing Director,4,Married," $4,775 ",6,No,1,4
874,44,No,Travel_Rarely,Research & Development,8,Masters,Life Sciences,1,Male,Very High,Laboratory Technician,4,Married," $2,818 ",2,Yes,2,4
875,42,No,Travel_Frequently,Research & Development,2,SSC,Medical,2,Male,High,Research Scientist,4,Single," $2,515 ",5,Yes,3,3
878,36,No,Travel_Rarely,Human Resources,8,Graduate,Life Sciences,1,Male,Medium,Human Resources,1,Married," $2,342 ",0,No,3,4
879,25,No,Travel_Rarely,Sales,3,SSC,Medical,3,Male,High,Sales Executive,1,Married," $4,194 ",1,Yes,3,3
880,35,No,Travel_Rarely,Research & Development,9,Graduate,Life Sciences,4,Female,Medium,Manufacturing Director,3,Married," $10,685 ",1,Yes,3,4
881,35,Yes,Travel_Frequently,Research & Development,25,Masters,Life Sciences,4,Female,High,Research Scientist,2,Divorced," $2,022 ",1,Yes,2,3
882,32,No,Non-Travel,Research & Development,1,Graduate,Life Sciences,4,Male,High,Laboratory Technician,4,Divorced," $2,314 ",0,No,3,3
885,25,No,Travel_Rarely,Sales,4,SSC,Marketing,3,Male,Medium,Sales Executive,1,Married," $4,256 ",1,No,4,3
887,49,No,Travel_Rarely,Research & Development,1,Graduate,Technical Degree,3,Female,High,Research Scientist,1,Married," $3,580 ",2,No,3,3
888,24,No,Non-Travel,Research & Development,4,SSC,Life Sciences,1,Male,Medium,Laboratory Technician,4,Married," $3,162 ",0,No,2,3
889,32,No,Travel_Frequently,Sales,5,Intermediate,Life Sciences,2,Male,High,Sales Executive,2,Married," $6,524 ",1,No,3,3
893,38,No,Travel_Rarely,Sales,9,Graduate,Marketing,2,Male,Medium,Sales Representative,2,Married," $2,899 ",0,No,3,3
894,42,No,Travel_Rarely,Research & Development,3,Graduate,Life Sciences,3,Female,Very High,Laboratory Technician,4,Married," $5,231 ",2,Yes,2,3
895,31,No,Travel_Rarely,Research & Development,11,Masters,Life Sciences,4,Male,High,Research Scientist,4,Married," $2,356 ",3,Yes,3,3
896,29,Yes,Travel_Rarely,Sales,1,Graduate,Medical,2,Female,Medium,Sales Representative,3,Divorced," $2,800 ",6,Yes,3,3
897,53,No,Travel_Rarely,Sales,8,Graduate,Marketing,1,Male,High,Sales Executive,4,Married," $11,836 ",5,No,3,3
899,35,No,Travel_Rarely,Research & Development,25,Graduate,Technical Degree,4,Male,Medium,Manufacturing Director,2,Married," $10,903 ",3,No,3,3
900,37,No,Travel_Frequently,Sales,21,Intermediate,Medical,3,Female,High,Sales Representative,4,Married," $2,973 ",5,No,3,3
901,53,No,Travel_Rarely,Research & Development,23,Masters,Life Sciences,4,Female,High,Research Director,4,Single," $14,275 ",6,No,3,3
902,43,No,Travel_Frequently,Research & Development,1,Graduate,Life Sciences,4,Female,High,Healthcare Representative,4,Married," $5,562 ",4,No,2,3
903,47,No,Travel_Rarely,Sales,2,Intermediate,Marketing,3,Female,High,Sales Executive,4,Married," $4,537 ",0,Yes,3,4
904,37,No,Non-Travel,Sales,19,Intermediate,Medical,1,Male,High,Sales Executive,2,Single," $7,642 ",1,Yes,3,3
905,50,No,Non-Travel,Research & Development,2,Masters,Life Sciences,1,Male,High,Manager,1,Divorced," $17,924 ",1,No,3,3
909,39,No,Travel_Rarely,Human Resources,2,Graduate,Life Sciences,4,Female,Medium,Human Resources,4,Married," $5,204 ",8,No,3,3
910,33,No,Travel_Rarely,Human Resources,3,Intermediate,Human Resources,4,Male,High,Human Resources,2,Divorced," $2,277 ",3,Yes,4,3
911,32,Yes,Travel_Rarely,Research & Development,25,Masters,Life Sciences,1,Male,High,Laboratory Technician,4,Single," $2,795 ",1,Yes,1,4
912,29,No,Travel_Rarely,Research & Development,7,SSC,Medical,1,Female,Medium,Laboratory Technician,4,Divorced," $2,532 ",6,No,3,3
913,44,No,Travel_Rarely,Research & Development,9,Intermediate,Life Sciences,2,Male,High,Research Scientist,1,Married," $2,559 ",1,Yes,3,3
916,28,No,Travel_Rarely,Sales,5,Masters,Medical,1,Male,High,Sales Executive,4,Single," $4,908 ",1,No,3,3
918,58,Yes,Travel_Frequently,Research & Development,2,SSC,Life Sciences,4,Male,Medium,Laboratory Technician,4,Divorced," $2,380 ",9,Yes,2,3
920,43,No,Travel_Rarely,Research & Development,8,Graduate,Life Sciences,1,Female,High,Manufacturing Director,2,Divorced," $4,765 ",4,No,4,4
922,20,Yes,Travel_Rarely,Sales,2,Graduate,Medical,3,Female,Medium,Sales Representative,3,Single," $2,044 ",1,No,2,3
923,21,Yes,Travel_Rarely,Research & Development,18,SSC,Medical,4,Female,High,Research Scientist,4,Single," $2,693 ",1,No,2,3
924,36,No,Travel_Rarely,Research & Development,14,SSC,Life Sciences,3,Male,High,Healthcare Representative,4,Married," $6,586 ",0,Yes,2,3
925,47,No,Travel_Rarely,Sales,2,Masters,Life Sciences,4,Female,Medium,Sales Representative,4,Single," $3,294 ",1,Yes,2,3
926,22,Yes,Travel_Rarely,Research & Development,3,SSC,Life Sciences,2,Female,High,Manufacturing Director,3,Married," $4,171 ",0,Yes,4,3
927,41,Yes,Travel_Rarely,Research & Development,2,Masters,Life Sciences,2,Female,Low,Laboratory Technician,4,Divorced," $2,778 ",4,Yes,2,3
930,28,No,Travel_Rarely,Research & Development,9,Graduate,Medical,3,Female,High,Research Scientist,3,Divorced," $2,377 ",5,No,3,3
932,39,Yes,Travel_Rarely,Research & Development,6,Graduate,Medical,4,Male,High,Laboratory Technician,1,Married," $2,404 ",7,Yes,1,4
933,27,No,Travel_Rarely,Research & Development,4,Graduate,Life Sciences,2,Female,High,Research Scientist,3,Single," $2,318 ",1,No,3,3
934,34,No,Travel_Rarely,Research & Development,10,Graduate,Life Sciences,2,Male,High,Laboratory Technician,2,Divorced," $2,008 ",1,No,3,3
936,42,No,Travel_Rarely,Sales,14,Intermediate,Medical,3,Female,Medium,Sales Executive,3,Single," $6,244 ",7,No,3,3
939,33,No,Travel_Rarely,Research & Development,1,Masters,Medical,3,Male,Medium,Research Scientist,1,Single," $2,799 ",3,Yes,3,3
940,58,No,Travel_Rarely,Research & Development,5,Graduate,Technical Degree,3,Female,Medium,Healthcare Representative,2,Divorced," $10,552 ",2,Yes,3,3
941,31,No,Travel_Rarely,Sales,7,Masters,Life Sciences,2,Male,Medium,Sales Representative,3,Married," $2,329 ",3,No,4,3
942,35,No,Travel_Rarely,Research & Development,21,SSC,Life Sciences,4,Female,High,Healthcare Representative,4,Married," $4,014 ",1,Yes,1,4
944,49,No,Travel_Rarely,Research & Development,8,Intermediate,Medical,1,Female,High,Laboratory Technician,2,Married," $7,403 ",4,No,2,3
945,48,No,Travel_Rarely,Research & Development,20,Masters,Medical,4,Male,High,Research Scientist,3,Married," $2,259 ",4,No,2,3
947,31,No,Non-Travel,Sales,20,Intermediate,Marketing,4,Female,High,Sales Executive,3,Married," $6,932 ",1,No,2,3
949,36,No,Travel_Rarely,Research & Development,7,Masters,Medical,2,Male,High,Research Scientist,4,Single," $4,678 ",2,No,3,3
950,38,No,Travel_Rarely,Research & Development,1,Graduate,Technical Degree,4,Female,High,Research Director,1,Married," $13,582 ",1,No,3,3
951,32,No,Non-Travel,Research & Development,1,Graduate,Life Sciences,3,Female,Medium,Laboratory Technician,2,Married," $2,332 ",6,No,3,4
952,25,Yes,Travel_Rarely,Sales,19,Intermediate,Marketing,3,Male,Medium,Sales Representative,2,Married," $2,413 ",1,Yes,3,3
954,40,No,Travel_Rarely,Sales,10,Masters,Marketing,1,Male,Medium,Sales Executive,2,Divorced," $9,705 ",2,No,2,3
956,26,No,Travel_Frequently,Sales,1,Graduate,Medical,3,Male,Medium,Sales Executive,1,Single," $4,294 ",1,No,3,3
957,41,No,Travel_Rarely,Research & Development,6,Graduate,Medical,4,Male,High,Laboratory Technician,1,Single," $4,721 ",2,Yes,3,3
958,36,No,Travel_Rarely,Research & Development,2,Masters,Medical,3,Male,High,Laboratory Technician,3,Single," $2,519 ",4,No,3,4
959,19,Yes,Travel_Rarely,Sales,21,Graduate,Medical,4,Male,Medium,Sales Representative,2,Single," $2,121 ",1,Yes,4,3
960,20,Yes,Travel_Rarely,Research & Development,4,Graduate,Technical Degree,1,Male,High,Laboratory Technician,1,Single," $2,973 ",1,No,3,3
961,31,No,Travel_Rarely,Research & Development,12,Graduate,Medical,4,Female,High,Healthcare Representative,4,Married," $5,855 ",0,Yes,1,3
964,40,No,Travel_Frequently,Research & Development,9,Masters,Medical,4,Male,High,Research Scientist,2,Divorced," $3,617 ",8,Yes,3,3
966,32,No,Travel_Rarely,Research & Development,3,Masters,Medical,3,Female,High,Manufacturing Director,1,Married," $6,725 ",1,No,4,3
967,36,Yes,Travel_Rarely,Sales,3,SSC,Life Sciences,3,Male,Medium,Sales Executive,4,Married," $10,325 ",1,Yes,3,3
969,33,No,Travel_Rarely,Research & Development,1,Graduate,Life Sciences,2,Female,Medium,Healthcare Representative,4,Single," $6,949 ",0,No,3,3
970,37,Yes,Travel_Rarely,Sales,1,Masters,Life Sciences,1,Male,Medium,Sales Executive,3,Married," $10,609 ",5,No,1,3
972,45,No,Non-Travel,Research & Development,4,Intermediate,Life Sciences,3,Male,High,Laboratory Technician,2,Married," $4,447 ",1,No,2,3
974,29,No,Travel_Frequently,Sales,20,Graduate,Technical Degree,3,Female,High,Sales Representative,4,Married," $2,157 ",1,No,3,3
975,35,No,Travel_Rarely,Sales,18,Graduate,Medical,3,Female,High,Sales Executive,3,Married," $4,601 ",1,No,3,3
976,52,No,Travel_Rarely,Research & Development,1,Intermediate,Life Sciences,4,Male,High,Manager,4,Married," $17,099 ",2,No,2,3
977,58,Yes,Travel_Rarely,Research & Development,2,Graduate,Technical Degree,4,Male,High,Research Scientist,3,Single," $2,479 ",4,No,3,4
981,53,No,Travel_Rarely,Sales,2,Intermediate,Medical,3,Male,High,Manager,3,Divorced," $14,852 ",6,No,4,3
